"","in_capital","married","employed","employed_pub_sec","employed_priv_sec","selfemp","retired","housewife","student","unemp","neighb_rich","neighb_poor","neighb_mixed","educ","male","age","orgmem","charity","petit","protest","campaign_attend","locvote","internet","internet_use_bin","infs_face2face_tel","infs_newspaper","infs_radio","infs_television","infs_socmed","user_facebook","user_twitter","user_instagram","user_youtube","user_whatsapp","user_telegram","user_snapchat","y_dem_top_issue","y_dem_pref","y_2_dem_pref_not_in_dem","y_1_distrust_gov","y_distrust_army","y_distrust_pres_prime","y_trust_ikhwan"
"67",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.5,FALSE,31,FALSE,FALSE,0,1,FALSE,FALSE,TRUE,0.2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"68",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.333333333333333,TRUE,25,TRUE,FALSE,1,0.5,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"69",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.166666666666667,FALSE,20,FALSE,FALSE,0,0,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"70",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.333333333333333,TRUE,36,TRUE,TRUE,0,0,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"71",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,72,FALSE,TRUE,0,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"72",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.833333333333333,FALSE,62,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"73",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,TRUE,28,FALSE,FALSE,0.5,0.5,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"74",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.833333333333333,FALSE,68,FALSE,TRUE,0,1,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"75",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.5,TRUE,19,TRUE,FALSE,0,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"76",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,58,FALSE,FALSE,0,0,TRUE,TRUE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"77",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,58,FALSE,TRUE,0,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"78",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,47,FALSE,FALSE,0,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"79",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.333333333333333,TRUE,27,TRUE,TRUE,0,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"80",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.833333333333333,FALSE,52,FALSE,TRUE,0,0,FALSE,FALSE,TRUE,0.8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"81",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.333333333333333,TRUE,20,TRUE,FALSE,0,1,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"82",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.666666666666667,FALSE,27,FALSE,TRUE,0,0,FALSE,FALSE,TRUE,0.8,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"83",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.666666666666667,FALSE,55,FALSE,FALSE,0,0,FALSE,TRUE,TRUE,0.6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"84",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.5,TRUE,21,FALSE,FALSE,0,1,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"85",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,53,FALSE,FALSE,0,0,TRUE,TRUE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"86",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,TRUE,40,TRUE,FALSE,0.5,1,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"87",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.166666666666667,TRUE,29,TRUE,TRUE,0,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"88",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.5,FALSE,19,FALSE,TRUE,0,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"89",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.166666666666667,TRUE,38,TRUE,FALSE,1,1,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"90",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5,FALSE,30,FALSE,FALSE,0,1,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"91",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.5,TRUE,22,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"92",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.333333333333333,TRUE,29,TRUE,TRUE,1,0,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"93",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,60,FALSE,FALSE,0,0,TRUE,TRUE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"94",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.333333333333333,TRUE,38,TRUE,TRUE,0.5,1,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"95",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.166666666666667,FALSE,23,TRUE,TRUE,0.5,0,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"96",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.666666666666667,TRUE,37,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"97",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,58,FALSE,TRUE,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"98",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.333333333333333,TRUE,23,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"99",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.833333333333333,FALSE,69,FALSE,TRUE,0,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
"100",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.333333333333333,TRUE,20,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"101",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,55,FALSE,FALSE,0,0,TRUE,TRUE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"102",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.333333333333333,TRUE,26,FALSE,TRUE,0,0,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"103",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.666666666666667,TRUE,35,TRUE,TRUE,0.5,1,FALSE,FALSE,TRUE,0.6,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"104",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.166666666666667,FALSE,65,TRUE,TRUE,0.5,0,TRUE,TRUE,TRUE,0.8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"105",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.833333333333333,FALSE,43,FALSE,TRUE,0,0,FALSE,TRUE,TRUE,0.6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"106",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.833333333333333,TRUE,78,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"107",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,50,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"108",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.666666666666667,FALSE,25,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,0.6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"109",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.5,TRUE,29,TRUE,TRUE,0,0.5,TRUE,TRUE,TRUE,0.8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
"110",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.166666666666667,FALSE,26,FALSE,FALSE,0,0.5,FALSE,FALSE,TRUE,0.6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"111",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.166666666666667,TRUE,38,FALSE,TRUE,0.5,0.5,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"112",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,63,FALSE,FALSE,0,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"113",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.333333333333333,TRUE,23,TRUE,FALSE,0,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"114",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.833333333333333,FALSE,40,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"115",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.333333333333333,FALSE,29,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,0.6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"116",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.666666666666667,TRUE,26,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"117",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.833333333333333,FALSE,23,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"118",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,TRUE,36,TRUE,TRUE,1,1,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"119",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,63,FALSE,TRUE,0,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"120",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.333333333333333,TRUE,33,TRUE,TRUE,0,0,FALSE,FALSE,TRUE,0.8,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"121",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,30,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"122",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.5,TRUE,31,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"123",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.833333333333333,FALSE,24,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"124",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.333333333333333,TRUE,30,FALSE,TRUE,0.5,1,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"125",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,54,FALSE,TRUE,0,0,TRUE,TRUE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"126",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.333333333333333,TRUE,22,FALSE,TRUE,0,0,FALSE,FALSE,TRUE,0.6,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"127",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.666666666666667,FALSE,31,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"128",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.666666666666667,TRUE,55,TRUE,TRUE,1,1,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"129",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,50,FALSE,FALSE,0,0,TRUE,TRUE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"130",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.333333333333333,TRUE,29,FALSE,TRUE,0,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"131",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,50,FALSE,TRUE,0,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"132",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.5,TRUE,18,TRUE,FALSE,1,0,FALSE,FALSE,TRUE,0.8,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"133",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,50,FALSE,TRUE,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
